land_id,state,district,city_village,project_type,land_area_acres,land_type,owner_type,owners_count,ownership_dispute,dispute_level,notice_issued,consent_status,valuation_amount,compensation_amount,compensation_status,payment_delay_days,approval_status,approval_delay_days,rehabilitation_status,grievance_status,acquisition_percent,total_delay_days,acquisition_status,risk_level,expected_completion_days
LA20260262,Gujarat,Gurugram,Village_18,State Highway,27.98,Industrial,Government,6,Yes,Medium,Yes,Obtained,7076312.0,18064268.0,Pending,99,Pending,50,Not Required,Resolved,79.29,310,Advanced,High,266
LA20260196,Uttar Pradesh,Agra,Village_95,Industrial Corridor,40.04,Residential,Joint Family,2,No,Medium,Yes,Obtained,13929337.0,23329673.0,Paid,60,Pending,55,Not Required,None,90.94,168,Near Completion,Low,158
LA20260651,Karnataka,Vadodara,Village_62,Expressway,2.76,Agricultural,Individual,4,No,None,Yes,Obtained,12060419.0,16785081.0,Paid,52,Approved,44,Not Required,None,20.42,359,Initial,Low,479
LA20260542,Telangana,Kapurtala,Village_46,Metro,11.75,Industrial,Company,5,Yes,Medium,Yes,Obtained,18781263.0,16316625.0,Pending,141,Approved,85,Not Required,Resolved,70.97,184,Advanced,High,230
LA20260108,Odisha,Sangli,Village_54,Metro,41.46,Industrial,Individual,4,No,None,Yes,Pending,8973921.0,13610988.0,Paid,14,Approved,128,Not Required,None,77.33,111,Advanced,Low,173
LA20260404,Madhya Pradesh,Kanpur,Village_5,Expressway,6.15,Government,Company,4,No,Medium,Yes,Pending,12008593.0,6779070.0,Paid,180,Pending,137,Completed,Open,48.57,113,In Progress,High,266
LA20260640,Madhya Pradesh,Chennai,Village_9,Expressway,24.64,Commercial,Individual,1,No,None,Yes,Obtained,12458604.0,15062082.0,Pending,71,Approved,104,In Progress,None,81.5,127,Near Completion,Low,168
LA20260364,Haryana,Thane,Village_28,National Highway,47.85,Commercial,Trust,4,No,High,No,Obtained,6605787.0,6826805.0,Paid,151,Pending,99,Not Required,None,58.29,117,Advanced,High,237
LA20260619,Karnataka,Ludhiana,Village_2,Metro,45.53,Commercial,Government,4,No,None,Yes,Obtained,4864206.0,16339550.0,Pending,2,Pending,106,Completed,Open,41.47,66,In Progress,Medium,265
LA20260311,New Delhi,Amritsar,Village_87,Airport,35.53,Government,Company,6,No,Low,Yes,Pending,17119406.0,14608021.0,Pending,179,Approved,12,Not Required,Resolved,64.8,67,Advanced,Low,191
LA20260580,Maharashtra,Kolhapur,Village_11,Airport,1.39,Industrial,Government,6,No,None,Yes,Obtained,9177641.0,16660612.0,Partial,56,Approved,72,Not Required,Open,44.52,7,In Progress,Low,226
LA20260576,New Delhi,Varanasi,Village_86,State Highway,14.96,Forest,Company,7,Yes,None,Yes,Pending,3461672.0,11835602.0,Pending,52,Pending,133,Completed,Resolved,88.99,262,Near Completion,Medium,211
LA20260486,Haryana,Sonipat,Village_58,Railway,4.63,Residential,Joint Family,4,Yes,None,Yes,Obtained,6325498.0,8937260.0,Paid,160,Approved,72,Completed,None,52.65,337,Advanced,Medium,365
LA20260370,Gujarat,Ludhiana,Village_96,Metro,45.36,Forest,Joint Family,3,No,None,Yes,Disputed,11290296.0,23455074.0,Pending,44,Approved,1,Not Required,None,93.48,238,Near Completion,Low,185
LA20260150,Maharashtra,Karnal,Village_74,National Highway,23.34,Industrial,Company,1,Yes,High,Yes,Obtained,19604108.0,8771380.0,Paid,167,Pending,64,Completed,None,26.68,354,In Progress,High,457
LA20260125,Tamil Nadu,Amritsar,Village_66,Airport,24.65,Commercial,Joint Family,5,No,None,Yes,Pending,11005844.0,10450893.0,Paid,131,Approved,37,Not Required,None,32.16,29,In Progress,Medium,277
LA20260516,Haryana,Nagaur,Village_47,Metro,24.96,Industrial,Trust,4,No,None,Yes,Obtained,16510140.0,12107347.0,Paid,147,Approved,130,Pending,Open,86.27,177,Near Completion,Medium,177
LA20260623,Bihar, Nizamabad,Village_30,Railway,28.8,Government,Individual,2,Yes,None,Yes,Pending,9748060.0,1151424.0,Pending,158,Pending,119,Pending,None,54.27,342,Advanced,High,362
LA20260186, Punjab,Ambala,Village_14,Expressway,31.42,Government,Joint Family,1,No,Low,Yes,Obtained,5083798.0,11254100.0,Paid,161,Approved,12,Pending,Open,19.0,356,Initial,Medium,482
LA20260375,Telangana,Pune,Village_56,Expressway,38.95,Government,Joint Family,3,No,Medium,Yes,Disputed,1754495.0,7696462.0,Paid,134,Approved,145,Not Required,Open,43.15,76,In Progress,High,265
LA20260351,Bihar,Satara,Village_88,Dam,24.41,Agricultural,Trust,6,Yes,Low,Yes,Pending,3059842.0,23693211.0,Partial,178,Approved,96,Not Required,None,72.01,124,Advanced,High,197
LA20260642,Maharashtra,Ajmer,Village_73,Airport,47.55,Forest,Trust,5,No,None,No,Pending,19366839.0,2912026.0,Paid,149,Approved,26,In Progress,None,88.5,217,Near Completion,Low,190
LA20260600,Tamil Nadu,jaisalmer,Village_86,Industrial Corridor,45.19,Government,Individual,2,No,None,Yes,Obtained,6394324.0,16340533.0,Paid,25,Approved,16,Pending,Resolved,9.27,293,Initial,Low,482
LA20260143,Rajasthan,Nanded,Village_12,Metro,16.11,Forest,Government,4,No,None,Yes,Obtained,5099767.0,6169672.0,Partial,155,Approved,42,In Progress,None,56.66,334,Advanced,Low,351
LA20260142,Bihar,Chennai,Village_98,National Highway,39.45,Commercial,Government,6,No,High,No,Pending,5868341.0,23683192.0,Partial,123,Approved,139,Not Required,None,48.96,334,In Progress,High,375
LA20260350,Bihar,Coimbtore,Village_98,Airport,23.18,Agricultural,Joint Family,3,No,None,Yes,Disputed,10155112.0,23324611.0,Pending,107,Pending,92,Completed,Open,57.65,132,Advanced,Medium,247
LA20260020,Gujarat,Puri,Village_67,State Highway,13.52,Agricultural,Trust,6,No,Low,No,Obtained,7457714.0,14536188.0,Pending,94,Pending,131,Not Required,None,21.38,364,Initial,High,479
LA20260173,Karnataka,Aurangabad,Village_26,Industrial Corridor,38.85,Commercial,Company,3,No,None,No,Pending,13347442.0,20456476.0,Paid,115,Approved,112,In Progress,None,65.47,311,Advanced,Medium,311
LA20260528,Odisha,Thane,Village_15,Dam,32.73,Forest,Joint Family,3,No,None,Yes,Pending,1975114.0,13277310.0,Pending,20,Approved,103,Completed,None,80.16,189,Near Completion,Low,203
LA20260013,Telangana,Panipat,Village_2,Airport,37.89,Industrial,Company,5,No,None,Yes,Obtained,10031005.0,22743339.0,Pending,69,Approved,134,Not Required,None,7.29,335,Initial,Medium,509
LA20260026,Telangana,Panipat,Village_38,Dam,20.15,Residential,Trust,3,Yes,Low,Yes,Obtained,7461094.0,21426945.0,Paid,53,Approved,92,Not Required,None,95.87,50,Near Completion,Medium,83
LA20260453,Rajasthan,Ajmer,Village_96,Industrial Corridor,25.14,Government,Individual,7,No,None,Yes,Pending,1957711.0,10871847.0,Paid,15,Approved,100,Not Required,None,16.57,341,Initial,Medium,482
LA20260170,Haryana, Chattarpur (Delhi),Village_12,Airport,17.99,Agricultural,Government,7,No,None,Yes,Pending,3452555.0,9038837.0,Partial,100,Approved,137,Completed,Open,61.41,140,Advanced,Medium,238
LA20260557,Telangana,Bhagalpur,Village_53,Dam,33.42,Industrial,Company,4,Yes,None,Yes,Disputed,228281.0,5576994.0,Partial,142,Approved,43,Pending,Resolved,52.59,139,Advanced,Medium,266
LA20260357,New Delhi,Surat,Village_90,State Highway,36.61,Forest,Individual,3,Yes,Medium,Yes,Obtained,15267918.0,4752775.0,Partial,82,Pending,78,Pending,None,31.37,359,In Progress,High,444
LA20260246,Gujarat,Chennai,Village_57,Dam,15.23,Forest,Trust,2,No,None,Yes,Disputed,843235.0,9046735.0,Paid,62,Approved,89,Completed,Resolved,85.83,186,Near Completion,Low,183
LA20260299,Uttar Pradesh,Darbhanga,Village_54,Metro,28.29,Government,Joint Family,5,No,None,Yes,Pending,7562368.0,5632667.0,Pending,80,Approved,100,Not Required,Resolved,47.29,67,In Progress,Low,247
LA20260381,Maharashtra,Sonipat,Village_33,National Highway,7.39,Residential,Company,3,No,Low,Yes,Obtained,7535730.0,10699279.0,Pending,43,Approved,66,Not Required,Open,43.68,273,In Progress,Low,362
LA20260273,Karnataka,patiyala,Village_88,Airport,10.52,Residential,Government,4,No,Medium,Yes,Obtained,13227408.0,3237539.0,Pending,16,Approved,15,Not Required,Resolved,29.12,89,In Progress,Medium,316
LA20260155,New Delhi,Kapurtala,Village_62,Industrial Corridor,30.89,Industrial,Company,5,No,None,Yes,Obtained,943067.0,19215855.0,Paid,7,Pending,137,Completed,None,61.59,287,Advanced,Low,311
LA20260127,Tamil Nadu, Nizamabad,Village_73,State Highway,27.62,Forest,Joint Family,3,No,None,No,Pending,1813183.0,11013965.0,Paid,17,Pending,23,Not Required,None,14.68,329,Initial,Low,483
LA20260412,Bihar,Ambala,Village_53,Industrial Corridor,43.08,Forest,Company,3,No,Medium,Yes,Obtained,6305372.0,6556051.0,Partial,61,Approved,124,Completed,None,95.15,11,Near Completion,Medium,66
LA20260288,Gujarat,Mumbai,Village_77,National Highway,34.93,Industrial,Trust,7,No,None,No,Obtained,9928343.0,21698009.0,Paid,71,Approved,81,Not Required,Open,6.76,204,Initial,Medium,445
LA20260114,Bihar,Bhagalpur,Village_56,Dam,1.45,Residential,Government,5,No,Low,Yes,Pending,10580243.0,23851850.0,Partial,179,Approved,126,Completed,None,91.59,182,Near Completion,Medium,163
LA20260432,Madhya Pradesh,Bhagalpur,Village_60,State Highway,3.07,Commercial,Government,2,No,None,Yes,Obtained,14050652.0,14343750.0,Paid,55,Approved,100,Pending,None,28.98,322,In Progress,Medium,433
LA20260174,Haryana,Pune,Village_26,State Highway,33.24,Forest,Company,4,No,None,Yes,Pending,6899684.0,23997885.0,Paid,121,Approved,148,Pending,Resolved,88.75,151,Near Completion,Medium,156
LA20260058,Odisha,Coimbtore,Village_70,State Highway,9.15,Forest,Individual,1,No,Medium,Yes,Pending,11087563.0,5928287.0,Paid,16,Pending,6,Completed,None,46.19,107,In Progress,Low,271
LA20260478,Karnataka,Mumbai,Village_29,Dam,7.47,Commercial,Individual,3,No,None,Yes,Pending,17203150.0,5521208.0,Paid,167,Pending,75,Pending,Open,39.8,52,In Progress,Medium,264
LA20260223,Maharashtra,Solapur,Village_13,Industrial Corridor,12.99,Residential,Trust,5,No,None,Yes,Disputed,19769737.0,10924442.0,Pending,4,Approved,12,Not Required,None,17.41,23,Initial,Low,321
LA20260281,Karnataka,Varanasi,Village_39,Dam,18.73,Residential,Trust,6,Yes,None,No,Pending,10657919.0,23639037.0,Partial,116,Pending,38,Not Required,Resolved,23.12,90,Initial,High,336
LA20260018,Rajasthan, Mangaluru,Village_11,National Highway,2.29,Agricultural,Government,2,Yes,None,Yes,Disputed,16102776.0,9942409.0,Pending,180,Approved,55,In Progress,None,95.54,133,Near Completion,Medium,126
LA20260614,Karnataka,Puri,Village_33,Railway,3.65,Industrial,Company,7,No,High,Yes,Pending,1231034.0,22862600.0,Paid,68,Approved,133,Pending,None,29.31,213,In Progress,High,378
LA20260256,New Delhi,Noida,Village_49,Expressway,36.46,Forest,Trust,2,Yes,Low,Yes,Pending,6541915.0,6689450.0,Paid,116,Pending,21,Pending,None,22.6,180,Initial,High,383
LA20260638,Uttar Pradesh,Ambala,Village_67,National Highway,5.66,Residential,Trust,4,No,Medium,Yes,Pending,3299278.0,10638234.0,Paid,29,Approved,49,Completed,None,71.39,327,Advanced,Low,300
LA20260624,Madhya Pradesh,Chennai,Village_33,State Highway,26.11,Industrial,Trust,5,No,Low,Yes,Pending,10502408.0,21795770.0,Paid,44,Approved,146,Not Required,None,77.97,32,Advanced,Low,131
LA20260191,New Delhi, Bhopal,Village_72,Railway,38.84,Government,Joint Family,5,No,None,Yes,Pending,5739385.0,16657893.0,Pending,18,Approved,101,Completed,Resolved,10.07,352,Initial,Medium,509
LA20260384, Punjab,Nashik,Village_19,State Highway,17.69,Commercial,Government,2,No,Low,Yes,Pending,18849731.0,1342515.0,Paid,59,Pending,57,In Progress,None,59.63,0,Advanced,Low,174
LA20260572,Maharashtra,Udupi,Village_38,Railway,37.13,Government,Trust,7,No,High,No,Pending,6699451.0,5066610.0,Partial,62,Pending,11,Not Required,None,71.1,112,Advanced,Medium,193
LA20260329,Rajasthan,Ambala,Village_68,Railway,20.79,Commercial,Government,4,No,Medium,Yes,Pending,691381.0,19306858.0,Paid,97,Approved,74,In Progress,None,71.0,144,Advanced,Medium,210
LA20260095,Gujarat,Surat,Village_51,Metro,49.84,Agricultural,Company,1,Yes,None,No,Obtained,19043708.0,1364718.0,Pending,47,Approved,132,Not Required,Open,75.72,301,Advanced,High,273
LA20260181,Tamil Nadu, Nizamabad,Village_23,Expressway,1.54,Commercial,Government,6,No,None,Yes,Pending,19363718.0,3975260.0,Paid,73,Approved,112,In Progress,None,46.45,29,In Progress,Low,231
LA20260302,Odisha,Solapur,Village_57,Railway,33.99,Government,Government,6,No,None,Yes,Pending,15653329.0,19295346.0,Pending,69,Approved,76,Completed,None,74.64,307,Advanced,Low,280
LA20260444,Maharashtra,Kanpur,Village_28,Railway,12.32,Forest,Joint Family,7,No,None,Yes,Pending,15923864.0,2832024.0,Pending,126,Pending,12,Not Required,None,75.64,72,Advanced,Low,159
LA20260397, Punjab,Agra,Village_42,Expressway,32.88,Commercial,Individual,7,Yes,None,Yes,Obtained,15030181.0,1367118.0,Paid,50,Pending,80,Not Required,None,96.98,133,Near Completion,Medium,121
LA20260394,Maharashtra,Mumbai,Village_45,Metro,36.68,Agricultural,Individual,7,No,Medium,Yes,Obtained,6172912.0,3170047.0,Partial,110,Approved,5,Not Required,None,94.61,126,Near Completion,Medium,125
LA20260376, Punjab,Bhagalpur,Village_40,Airport,3.74,Agricultural,Company,1,No,Medium,Yes,Pending,17648910.0,22398112.0,Paid,36,Approved,29,Completed,Open,83.85,170,Near Completion,Medium,182
LA20260006,Uttar Pradesh,Kolhapur,Village_85,Dam,49.63,Forest,Company,6,No,None,Yes,Disputed,13075050.0,681151.0,Paid,119,Approved,132,Not Required,None,11.83,363,Initial,High,509
LA20260046,Telangana,Agra,Village_66,State Highway,9.09,Commercial,Individual,7,Yes,None,Yes,Pending,14862089.0,12395101.0,Pending,84,Approved,35,Not Required,None,16.55,175,Initial,Medium,400
LA20260354,Maharashtra, Nizamabad,Village_72,Dam,36.53,Commercial,Trust,7,No,None,Yes,Obtained,10532251.0,13056311.0,Pending,133,Approved,132,Completed,None,42.36,117,In Progress,Medium,288
LA20260468, Punjab,Patna,Village_14,Expressway,45.8,Government,Company,2,Yes,None,Yes,Obtained,15184427.0,1174440.0,Pending,12,Approved,118,Not Required,Resolved,13.04,181,Initial,High,414
LA20260458,Rajasthan,Satara,Village_17,Railway,38.89,Industrial,Company,6,No,Low,Yes,Pending,8475776.0,20858255.0,Paid,21,Approved,86,Not Required,None,49.06,150,In Progress,Low,283
LA20260017,Madhya Pradesh,Sonipat,Village_20,Dam,35.58,Government,Company,4,No,Medium,Yes,Pending,15502234.0,7723434.0,Pending,58,Pending,100,Not Required,None,86.77,174,Near Completion,Medium,174
LA20260049,Telangana,Thane,Village_22,Railway,48.79,Commercial,Trust,7,No,High,Yes,Obtained,3502389.0,290677.0,Paid,82,Approved,71,Not Required,Open,13.01,22,Initial,High,334
LA20260630,Uttar Pradesh,Udupi,Village_90,Metro,44.68,Industrial,Trust,3,No,None,Yes,Obtained,4428042.0,21814486.0,Pending,117,Pending,122,In Progress,None,97.52,184,Near Completion,Medium,145
LA20260595,Maharashtra,Chennai,Village_89,Industrial Corridor,30.12,Commercial,Government,2,No,None,Yes,Obtained,8089879.0,16189967.0,Paid,42,Pending,121,Not Required,None,74.73,271,Advanced,Low,261
LA20260004,Haryana,Sangli,Village_33,Railway,20.27,Agricultural,Individual,7,No,Low,No,Pending,8170022.0,22728571.0,Pending,47,Approved,127,Completed,Resolved,10.67,304,Initial,Medium,483
LA20260558,Haryana,Nanded,Village_24,Industrial Corridor,13.38,Agricultural,Joint Family,1,Yes,High,Yes,Pending,9101750.0,16806359.0,Pending,173,Pending,13,Not Required,None,95.36,81,Near Completion,High,100
LA20260362,Rajasthan,Surat,Village_48,Metro,37.69,Forest,Trust,2,No,Medium,Yes,Pending,19112468.0,11516657.0,Pending,101,Approved,90,Pending,None,26.9,21,In Progress,High,289
LA20260317,Madhya Pradesh,Vadodara,Village_35,Dam,21.98,Commercial,Individual,7,Yes,None,Yes,Obtained,10267885.0,1488759.0,Pending,165,Approved,76,Pending,Resolved,14.45,107,Initial,High,372
LA20260284,Odisha, Nizamabad,Village_46,State Highway,44.37,Residential,Company,5,No,Low,No,Disputed,9753363.0,16848350.0,Pending,111,Approved,106,Pending,None,87.5,51,Near Completion,Medium,110
LA20260650,Maharashtra,Coimbtore,Village_92,Metro,23.89,Forest,Individual,1,No,None,Yes,Pending,9087257.0,5478682.0,Pending,86,Approved,31,Not Required,None,8.64,244,Initial,Low,459
LA20260286,Bihar,Ajmer,Village_11,State Highway,19.88,Forest,Company,7,Yes,None,Yes,Obtained,398930.0,12263771.0,Partial,133,Pending,117,Not Required,Open,34.77,360,In Progress,High,434
LA20260363,Rajasthan,Nanded,Village_77,Industrial Corridor,33.02,Government,Company,1,No,None,Yes,Pending,4955002.0,4435053.0,Pending,167,Pending,32,Not Required,None,49.63,155,In Progress,Low,284
LA20260226, Punjab,Udupi,Village_16,Industrial Corridor,42.18,Commercial,Government,2,No,High,No,Pending,5393032.0,12691556.0,Pending,149,Pending,104,Completed,None,86.76,268,Near Completion,High,221
LA20260027,Maharashtra, Mangaluru,Village_94,Metro,22.64,Forest,Government,2,No,High,Yes,Obtained,2294939.0,10980018.0,Paid,94,Approved,37,Pending,Open,39.99,327,In Progress,High,401
LA20260512,Bihar,Bhagalpur,Village_56,State Highway,23.82,Forest,Trust,5,No,None,Yes,Obtained,18084818.0,17671442.0,Partial,56,Approved,19,In Progress,Resolved,94.09,38,Near Completion,Low,83
LA20260264,Rajasthan,Bhagalpur,Village_37,Dam,30.99,Industrial,Individual,7,No,Low,Yes,Pending,13784605.0,10319403.0,Paid,102,Approved,8,Not Required,Open,35.41,34,In Progress,Medium,269
LA20260051,Uttar Pradesh,Varanasi,Village_26,Industrial Corridor,41.21,Government,Company,4,No,None,Yes,Obtained,14458204.0,10660001.0,Paid,116,Pending,95,In Progress,None,19.0,12,Initial,High,310
LA20260230,Maharashtra,Mumbai,Village_99,Airport,9.28,Industrial,Trust,6,No,Low,Yes,Obtained,15383608.0,14006390.0,Paid,114,Pending,7,Pending,None,72.15,294,Advanced,Low,281
LA20260038, Punjab,Nagaur,Village_59,Expressway,19.34,Agricultural,Individual,2,Yes,None,Yes,Obtained,16894268.0,5330423.0,Partial,146,Approved,113,Not Required,None,95.15,142,Near Completion,High,132
LA20260158,Tamil Nadu, Chattarpur (Delhi),Village_83,Expressway,7.93,Residential,Trust,7,No,None,Yes,Disputed,19374699.0,13432150.0,Paid,55,Approved,86,Completed,Resolved,60.07,81,Advanced,Low,213
LA20260238,Gujarat,Nanded,Village_96,Railway,40.98,Agricultural,Company,3,No,Low,Yes,Pending,11330466.0,16419057.0,Pending,145,Approved,20,Pending,None,92.75,148,Near Completion,Low,142
LA20260625,Maharashtra,Kolhapur,Village_77,Dam,21.81,Forest,Trust,1,No,Medium,Yes,Obtained,19509842.0,12916198.0,Pending,44,Pending,70,Not Required,None,20.61,118,Initial,Medium,358
LA20260176,New Delhi,Nagpur,Village_32,Airport,9.12,Industrial,Company,3,Yes,None,Yes,Obtained,18261710.0,15174316.0,Paid,28,Pending,52,Not Required,None,77.12,259,Advanced,Medium,248
LA20260548,Karnataka,Surat,Village_79,Airport,15.61,Agricultural,Joint Family,4,Yes,None,No,Pending,19892372.0,4229961.0,Pending,96,Pending,100,In Progress,Open,89.12,37,Near Completion,High,98
LA20260418,Tamil Nadu,Varanasi,Village_2,Dam,23.19,Government,Individual,6,No,None,No,Obtained,14624180.0,4948942.0,Pending,43,Pending,49,Completed,None,39.34,134,In Progress,Low,306
LA20260195,Odisha,Surat,Village_82,Metro,48.44,Forest,Government,1,Yes,None,Yes,Obtained,15053184.0,3935152.0,Paid,124,Pending,132,In Progress,Resolved,26.43,185,In Progress,High,373
LA20260550,Karnataka,Aurangabad,Village_46,Industrial Corridor,2.14,Government,Government,3,No,None,Yes,Pending,1666683.0,17213401.0,Pending,147,Pending,84,Pending,Open,7.3,317,Initial,Medium,500
LA20260391,Telangana,Mumbai,Village_48,Industrial Corridor,3.09,Forest,Trust,3,No,High,No,Pending,3983030.0,10964412.0,Pending,141,Pending,108,Completed,Resolved,69.18,39,Advanced,High,163
LA20260629,Maharashtra,Nashik,Village_38,Airport,30.3,Residential,Trust,6,No,None,Yes,Obtained,4105405.0,516583.0,Paid,144,Approved,123,Pending,Resolved,6.78,326,Initial,High,506
LA20260584,New Delhi,Amritsar,Village_72,National Highway,41.56,Government,Trust,6,No,None,Yes,Obtained,9741623.0,4997491.0,Pending,42,Pending,37,Not Required,None,39.61,46,In Progress,Low,261
LA20260068,Bihar, Nizamabad,Village_25,Metro,48.31,Agricultural,Trust,3,No,None,Yes,Obtained,10117357.0,9608267.0,Pending,117,Approved,62,Not Required,None,6.13,355,Initial,Medium,523
LA20260447,Madhya Pradesh,Surat,Village_94,State Highway,38.71,Forest,Joint Family,6,No,None,Yes,Obtained,5499835.0,24460983.0,Paid,79,Approved,141,Not Required,None,14.69,170,Initial,Medium,403
LA20260169,Uttar Pradesh,Ludhiana,Village_89,Airport,37.01,Forest,Company,3,No,Low,Yes,Pending,7264056.0,2147699.0,Paid,147,Approved,80,In Progress,Resolved,28.83,31,In Progress,Medium,288
LA20260589,Gujarat,Pune,Village_82,National Highway,27.26,Government,Joint Family,7,No,None,Yes,Pending,18786642.0,5842840.0,Pending,132,Approved,77,In Progress,None,31.81,130,In Progress,Medium,328
LA20260163,Maharashtra,Nashik,Village_87,Dam,4.7,Industrial,Joint Family,5,Yes,None,Yes,Disputed,1485006.0,20186465.0,Paid,139,Approved,3,Not Required,Resolved,83.77,69,Near Completion,Medium,131
LA20260310,Telangana,Nagaur,Village_47,State Highway,39.35,Agricultural,Individual,2,No,None,Yes,Pending,18319749.0,7997966.0,Pending,143,Approved,115,Not Required,None,85.52,32,Near Completion,Medium,107
LA20260194, Punjab, Mangaluru,Village_93,Industrial Corridor,2.58,Agricultural,Government,4,No,High,Yes,Obtained,8390577.0,16221964.0,Paid,138,Approved,70,Pending,Open,63.21,208,Advanced,High,267
LA20260454,Madhya Pradesh,Sarai Rohilla (Delhi),Village_100,Metro,5.72,Residential,Government,3,No,None,Yes,Obtained,17326901.0,7012685.0,Pending,11,Pending,65,In Progress,None,87.19,114,Near Completion,Low,143
LA20260366,Rajasthan,Ahmednagar,Village_77,National Highway,3.32,Government,Company,7,Yes,None,Yes,Obtained,11623335.0,3856857.0,Paid,68,Approved,113,Not Required,Resolved,57.89,192,Advanced,Medium,276
LA20260431,Tamil Nadu,Ajmer,Village_98,Railway,23.23,Residential,Joint Family,6,No,Medium,Yes,Pending,11206242.0,15229143.0,Paid,140,Approved,80,Completed,Open,36.98,273,In Progress,High,383
LA20260153,Uttar Pradesh,Panipat,Village_47,Railway,44.81,Commercial,Individual,2,No,None,Yes,Pending,345685.0,4831959.0,Pending,134,Pending,79,Not Required,None,38.07,318,In Progress,Medium,402
LA20260538,Telangana,Nanded,Village_80,Expressway,34.47,Agricultural,Joint Family,6,Yes,Low,Yes,Pending,11350655.0,2549525.0,Paid,41,Approved,75,Pending,Open,18.78,55,Initial,High,332
LA20260405,Gujarat,Panipat,Village_45,Dam,7.99,Government,Trust,6,No,None,Yes,Pending,7447360.0,22618036.0,Pending,7,Approved,119,In Progress,Resolved,71.21,158,Advanced,Low,216
LA20260227,Uttar Pradesh,Ahmednagar,Village_42,National Highway,36.56,Government,Joint Family,5,No,High,Yes,Obtained,8834196.0,4729103.0,Pending,37,Approved,13,Pending,None,6.26,124,Initial,Medium,407
LA20260399,Karnataka, Chattarpur (Delhi),Village_63,Dam,28.48,Agricultural,Trust,5,No,None,Yes,Pending,2526536.0,21596715.0,Pending,4,Approved,109,Pending,None,17.98,13,Initial,Medium,314
LA20260522,Madhya Pradesh,patiyala,Village_57,Metro,5.48,Forest,Government,1,No,Medium,Yes,Pending,5965690.0,16919836.0,Paid,118,Approved,49,Completed,None,34.17,301,In Progress,High,406
LA20260104,Odisha,Chennai,Village_36,Railway,22.76,Commercial,Individual,5,No,Medium,Yes,Obtained,8964566.0,11279950.0,Paid,33,Approved,88,Pending,None,33.67,212,In Progress,Medium,363
LA20260471,Bihar,Kanpur,Village_29,Industrial Corridor,34.95,Commercial,Government,6,No,None,Yes,Obtained,3209208.0,23733122.0,Paid,100,Approved,112,Completed,Open,37.65,118,In Progress,High,304
LA20260075,Gujarat,Nashik,Village_31,Expressway,11.19,Residential,Company,5,Yes,None,Yes,Disputed,1499397.0,14234037.0,Pending,34,Approved,85,Not Required,None,44.6,299,In Progress,Medium,372
LA20260596,Tamil Nadu, Bhopal,Village_33,National Highway,15.21,Commercial,Government,1,No,High,Yes,Pending,6474878.0,8623583.0,Paid,81,Approved,43,Pending,Resolved,21.46,207,Initial,Medium,400
LA20260628,Gujarat,Pune,Village_66,Expressway,38.81,Industrial,Individual,4,No,None,Yes,Obtained,16259870.0,16751905.0,Paid,8,Pending,102,Not Required,Resolved,10.69,132,Initial,Medium,397
LA20260120,Madhya Pradesh,Sonipat,Village_81,Expressway,1.1,Agricultural,Individual,3,No,None,Yes,Obtained,11628296.0,16579649.0,Partial,95,Pending,107,In Progress,None,32.92,237,In Progress,High,378
LA20260643,Maharashtra,Chennai,Village_95,Airport,30.23,Residential,Company,5,Yes,Low,Yes,Pending,18312037.0,10052824.0,Paid,142,Pending,31,In Progress,Resolved,84.17,234,Near Completion,Medium,213
LA20260494, Punjab,Sangli,Village_81,National Highway,31.92,Forest,Individual,7,No,None,No,Obtained,4512060.0,17407811.0,Partial,156,Approved,82,Not Required,Resolved,54.93,276,Advanced,Low,327
LA20260613,Bihar, Indore,Village_20,State Highway,26.31,Agricultural,Company,7,No,High,Yes,Obtained,15525103.0,9308487.0,Paid,104,Approved,7,Completed,None,11.63,84,Initial,High,370
LA20260208,Bihar,Surat,Village_45,Industrial Corridor,18.92,Commercial,Trust,4,No,Medium,Yes,Disputed,17794266.0,20105875.0,Paid,139,Approved,53,In Progress,None,73.83,289,Advanced,Medium,273
LA20260400,Haryana,Aurangabad,Village_27,Metro,23.46,Residential,Company,3,Yes,Medium,Yes,Pending,5189565.0,4239986.0,Paid,76,Approved,29,In Progress,Open,38.03,65,In Progress,High,276
LA20260424,Odisha,Ajmer,Village_66,Railway,23.38,Government,Joint Family,5,No,Low,Yes,Obtained,8246055.0,16111176.0,Pending,79,Approved,112,Pending,Open,93.9,42,Near Completion,Medium,86
LA20260410,Madhya Pradesh,Nanded,Village_10,Railway,26.41,Industrial,Trust,1,Yes,None,Yes,Pending,10829811.0,18065256.0,Partial,130,Approved,38,Completed,None,38.75,154,In Progress,High,318
LA20260487,Gujarat,Udupi,Village_87,Industrial Corridor,44.18,Residential,Individual,7,No,None,Yes,Pending,13943807.0,6004633.0,Paid,134,Approved,73,Pending,None,7.21,196,Initial,Medium,440
LA20260009,Uttar Pradesh,Coimbtore,Village_36,Expressway,42.18,Commercial,Trust,7,Yes,None,No,Obtained,5319434.0,7024717.0,Paid,98,Pending,13,Completed,Resolved,97.09,244,Near Completion,Medium,176
LA20260540,Karnataka,Pune,Village_72,Dam,9.16,Agricultural,Trust,4,No,None,Yes,Obtained,275840.0,7299224.0,Paid,91,Pending,60,Not Required,None,7.14,21,Initial,Medium,353
